,Name,Class.Family,chr,start,end
66887,AluSq2,SINE/Alu,chrX,134368667,134368970
66888,AluJb,SINE/Alu,chrX,134370156,134370369
66889,AluJo,SINE/Alu,chrX,134378787,134378910
66890,AluSq,SINE/Alu,chrX,134379401,134379741
66891,AluYc,SINE/Alu,chrX,134380150,134380433
66892,AluSx,SINE/Alu,chrX,134380848,134381142
66893,AluSq2,SINE/Alu,chrX,134381496,134381790
66894,AluSq,SINE/Alu,chrX,134382561,134382822
66895,AluJr,SINE/Alu,chrX,134382973,134383253
66896,AluY,SINE/Alu,chrX,134384642,134384950
66897,AluSc5,SINE/Alu,chrX,134386415,134386715
66898,AluSp,SINE/Alu,chrX,134390947,134391271
66899,AluSx3,SINE/Alu,chrX,134392802,134393096
66900,AluSg,SINE/Alu,chrX,134394131,134394431
66901,AluY,SINE/Alu,chrX,134394534,134394838
66902,AluSx1,SINE/Alu,chrX,134394846,134395152
66903,AluSx,SINE/Alu,chrX,134397367,134397664
66904,AluJr,SINE/Alu,chrX,134398114,134398389
66905,AluJb,SINE/Alu,chrX,134400075,134400384
66906,AluSc5,SINE/Alu,chrX,134402012,134402293
66907,AluSx1,SINE/Alu,chrX,134405229,134405498
66908,AluSz,SINE/Alu,chrX,134407932,134408228
66909,AluSq2,SINE/Alu,chrX,134408716,134409012
66910,AluSz,SINE/Alu,chrX,134410665,134410906
66911,AluSx,SINE/Alu,chrX,134410956,134411251
66912,AluSx3,SINE/Alu,chrX,134411742,134412031
66913,AluSx,SINE/Alu,chrX,134415948,134416250
66914,AluSq2,SINE/Alu,chrX,134417578,134417877
66915,AluJo,SINE/Alu,chrX,134418840,134419148
66916,AluJr,SINE/Alu,chrX,134419241,134419359
66917,AluJr4,SINE/Alu,chrX,134419899,134420032
66918,AluJo,SINE/Alu,chrX,134420033,134420335
66919,AluJb,SINE/Alu,chrX,134420611,134420893
66920,AluJb,SINE/Alu,chrX,134421947,134422221
66921,AluSp,SINE/Alu,chrX,134430746,134431036
66922,AluJb,SINE/Alu,chrX,134431555,134431850
66923,AluSq2,SINE/Alu,chrX,134433754,134434057
66924,AluSz,SINE/Alu,chrX,134435413,134435660
66925,AluJo,SINE/Alu,chrX,134436034,134436198
66926,AluSg,SINE/Alu,chrX,134436199,134436490
66927,AluJo,SINE/Alu,chrX,134436491,134436638
66928,AluJo,SINE/Alu,chrX,134437388,134437516
66929,AluSz6,SINE/Alu,chrX,134437517,134437559
66930,AluJo,SINE/Alu,chrX,134437562,134437875
66931,AluJb,SINE/Alu,chrX,134439205,134439487
66932,AluSz,SINE/Alu,chrX,134440022,134440325
66933,AluSz,SINE/Alu,chrX,134441018,134441318
66934,AluSx1,SINE/Alu,chrX,134441453,134441745
66935,AluSq2,SINE/Alu,chrX,134441772,134442078
66936,AluJb,SINE/Alu,chrX,134442756,134442980
66937,AluJr,SINE/Alu,chrX,134444035,134444321
66938,AluSz,SINE/Alu,chrX,134444415,134444703
66939,AluSx,SINE/Alu,chrX,134445518,134445801
66940,FLAM_A,SINE/Alu,chrX,134446386,134446513
66941,AluJr,SINE/Alu,chrX,134446544,134446829
66942,AluJo,SINE/Alu,chrX,134446888,134447184
66943,AluSq2,SINE/Alu,chrX,134447256,134447560
66944,AluY,SINE/Alu,chrX,134447897,134448189
66945,Alu,SINE/Alu,chrX,134448779,134448910
66946,AluSg,SINE/Alu,chrX,134448930,134449212
66947,AluSx,SINE/Alu,chrX,134449836,134450144
66948,AluSx,SINE/Alu,chrX,134450470,134450776
66949,AluJr,SINE/Alu,chrX,134451579,134451683
66950,AluSp,SINE/Alu,chrX,134451684,134451930
66951,AluJr,SINE/Alu,chrX,134451931,134452110
66952,AluJr,SINE/Alu,chrX,134452291,134452533
66953,AluJr4,SINE/Alu,chrX,134453228,134453515
66954,AluSq2,SINE/Alu,chrX,134454058,134454368
66955,FLAM_C,SINE/Alu,chrX,134454388,134454513
66956,AluSx3,SINE/Alu,chrX,134454779,134455084
66957,AluSg,SINE/Alu,chrX,134455780,134456082
66958,AluY,SINE/Alu,chrX,134456160,134456466
66959,AluSx,SINE/Alu,chrX,134456741,134457035
66960,AluSx,SINE/Alu,chrX,134457896,134458193
66961,AluJb,SINE/Alu,chrX,134458685,134458894
66962,AluSx1,SINE/Alu,chrX,134459337,134459647
66963,AluJb,SINE/Alu,chrX,134461977,134462170
66964,AluSq,SINE/Alu,chrX,134462171,134462481
66965,AluJb,SINE/Alu,chrX,134462482,134462617
66966,AluSc5,SINE/Alu,chrX,134464567,134464866
66967,AluSq2,SINE/Alu,chrX,134464927,134465202
66968,AluSg4,SINE/Alu,chrX,134466138,134466439
66969,AluSx,SINE/Alu,chrX,134467042,134467350
66970,AluSz,SINE/Alu,chrX,134467804,134468111
66971,AluY,SINE/Alu,chrX,134468333,134468470
66972,AluSx,SINE/Alu,chrX,134468472,134468776
66973,FLAM_C,SINE/Alu,chrX,134468927,134469057
66974,FLAM_C,SINE/Alu,chrX,134470786,134470914
66975,AluSx,SINE/Alu,chrX,134471632,134471930
66976,AluJr,SINE/Alu,chrX,134471943,134471953
66977,AluJr,SINE/Alu,chrX,134471987,134472268
66978,AluSq10,SINE/Alu,chrX,134472558,134472874
66979,AluSx,SINE/Alu,chrX,134472877,134473189
66980,AluJb,SINE/Alu,chrX,134474413,134474670
66981,AluJr,SINE/Alu,chrX,134474893,134475102
66982,AluSx1,SINE/Alu,chrX,134477076,134477360
66983,AluJr,SINE/Alu,chrX,134477539,134477659
66984,AluJo,SINE/Alu,chrX,134477682,134477975
66985,AluJr,SINE/Alu,chrX,134478337,134478643
66986,FLAM_C,SINE/Alu,chrX,134479065,134479184
66987,AluSq10,SINE/Alu,chrX,134479275,134479569
66988,AluJo,SINE/Alu,chrX,134479600,134479905
66989,AluJr,SINE/Alu,chrX,134480455,134480748
66990,AluJb,SINE/Alu,chrX,134482043,134482353
66991,AluJo,SINE/Alu,chrX,134483889,134484005
66992,AluJo,SINE/Alu,chrX,134484857,134484967
66993,AluSx,SINE/Alu,chrX,134488135,134488436
66994,AluSc,SINE/Alu,chrX,134491737,134491900
66995,AluSz6,SINE/Alu,chrX,134492067,134492190
66996,AluJb,SINE/Alu,chrX,134495143,134495219
66997,AluJb,SINE/Alu,chrX,134497181,134497341
66998,AluSp,SINE/Alu,chrX,134497350,134497658
66999,AluY,SINE/Alu,chrX,134497665,134497963
67000,AluSz,SINE/Alu,chrX,134499197,134499500
67001,AluY,SINE/Alu,chrX,134499523,134499831
67002,AluJb,SINE/Alu,chrX,134501216,134501512
67003,AluJb,SINE/Alu,chrX,134503062,134503360
67004,AluSx,SINE/Alu,chrX,134504899,134505203
67005,AluSq,SINE/Alu,chrX,134506073,134506335
67006,AluSz,SINE/Alu,chrX,134507834,134508128
67007,AluJb,SINE/Alu,chrX,134508272,134508567
67008,AluSz,SINE/Alu,chrX,134508579,134508881
67009,AluSg,SINE/Alu,chrX,134509352,134509644
67010,AluSc,SINE/Alu,chrX,134510555,134510852
67011,AluSz6,SINE/Alu,chrX,134510946,134511250
67012,AluSz,SINE/Alu,chrX,134513107,134513233
67013,AluJb,SINE/Alu,chrX,134513743,134514046
67014,AluSq,SINE/Alu,chrX,134515097,134515393
67015,AluY,SINE/Alu,chrX,134516368,134516664
67016,AluSx,SINE/Alu,chrX,134516780,134517090
67017,AluJb,SINE/Alu,chrX,134517173,134517317
67018,AluJb,SINE/Alu,chrX,134517318,134517607
67019,AluSx1,SINE/Alu,chrX,134518731,134519042
67020,FLAM_A,SINE/Alu,chrX,134520851,134520967
67021,AluSg,SINE/Alu,chrX,134521430,134521732
67022,AluJb,SINE/Alu,chrX,134521977,134522250
67023,AluJr,SINE/Alu,chrX,134522260,134522425
67024,AluSz,SINE/Alu,chrX,134523097,134523372
67025,AluSx1,SINE/Alu,chrX,134523766,134524059
67026,AluSx,SINE/Alu,chrX,134524725,134525040
67027,AluSx1,SINE/Alu,chrX,134525512,134525747
67028,AluSx1,SINE/Alu,chrX,134525892,134526196
67029,AluJo,SINE/Alu,chrX,134526707,134526839
67030,AluSx,SINE/Alu,chrX,134527432,134527640
67031,AluJo,SINE/Alu,chrX,134528425,134528735
67032,AluSq2,SINE/Alu,chrX,134529914,134530199
67033,AluJb,SINE/Alu,chrX,134530656,134530882
67034,AluSx1,SINE/Alu,chrX,134531117,134531424
67035,AluSx1,SINE/Alu,chrX,134533300,134533580
67036,AluSz6,SINE/Alu,chrX,134534253,134534384
67037,AluSz,SINE/Alu,chrX,134534395,134534678
67038,AluSq,SINE/Alu,chrX,134535195,134535491
67039,AluJo,SINE/Alu,chrX,134536586,134536895
67040,FAM,SINE/Alu,chrX,134537574,134537748
67041,AluJo,SINE/Alu,chrX,134538123,134538238
67042,AluYf1,SINE/Alu,chrX,134538942,134539250
67043,AluSx1,SINE/Alu,chrX,134554201,134554365
67044,AluSz,SINE/Alu,chrX,134555278,134555583
67045,AluSz,SINE/Alu,chrX,134556104,134556435
67046,AluSg7,SINE/Alu,chrX,134556438,134556734
67047,AluSc8,SINE/Alu,chrX,134561183,134561483
67048,AluJb,SINE/Alu,chrX,134561703,134562006
67049,AluJb,SINE/Alu,chrX,134563986,134564263
67050,AluSx1,SINE/Alu,chrX,134564687,134564979
67051,AluSx1,SINE/Alu,chrX,134564982,134565279
67052,AluJo,SINE/Alu,chrX,134567484,134567811
67053,AluSx1,SINE/Alu,chrX,134569841,134570136
67054,AluJo,SINE/Alu,chrX,134575357,134575427
67055,AluSc8,SINE/Alu,chrX,134575489,134575786
67056,AluSx4,SINE/Alu,chrX,134576258,134576553
67057,AluSx,SINE/Alu,chrX,134577407,134577701
67058,AluY,SINE/Alu,chrX,134578133,134578442
67059,AluJb,SINE/Alu,chrX,134578508,134578654
67060,AluSx1,SINE/Alu,chrX,134581477,134581778
67061,AluJr4,SINE/Alu,chrX,134583260,134583388
67062,AluSc8,SINE/Alu,chrX,134585050,134585352
67063,AluSz,SINE/Alu,chrX,134586650,134586839
67064,AluSz,SINE/Alu,chrX,134586875,134586997
67065,AluJr,SINE/Alu,chrX,134587271,134587396
67066,AluJr,SINE/Alu,chrX,134587425,134587590
67067,AluSz6,SINE/Alu,chrX,134588286,134588418
67068,AluSz,SINE/Alu,chrX,134589456,134589743
67069,AluSc8,SINE/Alu,chrX,134589914,134590196
67070,AluSz,SINE/Alu,chrX,134590620,134590922
67071,AluY,SINE/Alu,chrX,134592721,134593025
67072,AluJb,SINE/Alu,chrX,134596596,134596896
67073,AluJr,SINE/Alu,chrX,134600069,134600330
67074,AluJb,SINE/Alu,chrX,134600335,134600462
67075,FRAM,SINE/Alu,chrX,134600569,134600651
67076,AluJr,SINE/Alu,chrX,134600891,134601015
67077,AluY,SINE/Alu,chrX,134603326,134603632
67078,AluSc8,SINE/Alu,chrX,134605960,134606255
67079,AluSc,SINE/Alu,chrX,134608665,134608973
67080,AluJb,SINE/Alu,chrX,134608974,134609136
67081,AluSg,SINE/Alu,chrX,134609984,134610274
67082,AluJb,SINE/Alu,chrX,134610833,134610979
67083,AluJb,SINE/Alu,chrX,134610980,134611179
67084,FLAM_C,SINE/Alu,chrX,134613013,134613170
67085,AluJr,SINE/Alu,chrX,134614642,134614950
67086,AluJr4,SINE/Alu,chrX,134615989,134616272
67087,AluY,SINE/Alu,chrX,134616356,134616665
67088,AluSx1,SINE/Alu,chrX,134616784,134616935
67089,AluSz6,SINE/Alu,chrX,134616965,134617288
67090,AluJb,SINE/Alu,chrX,134618414,134618715
67091,AluSg,SINE/Alu,chrX,134619371,134619680
67092,AluSz,SINE/Alu,chrX,134621164,134621473
67093,AluJo,SINE/Alu,chrX,134626947,134627054
67094,AluSp,SINE/Alu,chrX,134629969,134630270
67095,AluJr,SINE/Alu,chrX,134635334,134635639
67096,AluSz,SINE/Alu,chrX,134637566,134637861
67097,AluJo,SINE/Alu,chrX,134640830,134640969
67098,AluJr,SINE/Alu,chrX,134640975,134641280
67099,AluSz,SINE/Alu,chrX,134648418,134648711
67100,AluSx3,SINE/Alu,chrX,134648987,134649288
67101,AluJo,SINE/Alu,chrX,134656576,134656886
67102,AluSx1,SINE/Alu,chrX,134660107,134660405
67103,AluJo,SINE/Alu,chrX,134661957,134662252
67104,AluSz6,SINE/Alu,chrX,134662649,134662945
67105,AluJr,SINE/Alu,chrX,134667639,134667940
67106,AluSp,SINE/Alu,chrX,134675384,134675684
67107,AluSx1,SINE/Alu,chrX,134682552,134682855
67108,AluSc8,SINE/Alu,chrX,134690661,134690971
67109,AluYf1,SINE/Alu,chrX,134696747,134697062
67110,AluSz,SINE/Alu,chrX,134697587,134697894
67111,AluSq,SINE/Alu,chrX,134698170,134698468
67112,AluSz,SINE/Alu,chrX,134701736,134702027
67113,AluSz,SINE/Alu,chrX,134704212,134704529
67114,AluSg,SINE/Alu,chrX,134704711,134704999
67115,AluSg7,SINE/Alu,chrX,134705139,134705436
67116,AluSp,SINE/Alu,chrX,134708535,134708837
67117,AluSz,SINE/Alu,chrX,134709344,134709619
67118,AluSz,SINE/Alu,chrX,134717269,134717560
67119,AluSx1,SINE/Alu,chrX,134719528,134719817
67120,AluJb,SINE/Alu,chrX,134720702,134720952
67121,AluJr,SINE/Alu,chrX,134721291,134721578
67122,AluSg7,SINE/Alu,chrX,134721583,134721890
67123,FLAM_A,SINE/Alu,chrX,134722088,134722219
67124,FLAM_C,SINE/Alu,chrX,134722877,134722994
67125,AluJr,SINE/Alu,chrX,134723309,134723612
67126,AluJb,SINE/Alu,chrX,134724721,134725016
67127,AluSx1,SINE/Alu,chrX,134725712,134726014
67128,AluSc,SINE/Alu,chrX,134726543,134726843
67129,AluSq2,SINE/Alu,chrX,134729780,134730090
67130,AluJo,SINE/Alu,chrX,134730449,134730748
67131,AluJr,SINE/Alu,chrX,134731841,134731984
67132,AluSc,SINE/Alu,chrX,134735996,134736301
67133,AluSp,SINE/Alu,chrX,134740036,134740335
67134,AluSx,SINE/Alu,chrX,134742306,134742617
67135,AluSx,SINE/Alu,chrX,134744002,134744307
67136,AluSq2,SINE/Alu,chrX,134748056,134748348
67137,AluJb,SINE/Alu,chrX,134749035,134749337
67138,AluJb,SINE/Alu,chrX,134749351,134749479
67139,AluSx,SINE/Alu,chrX,134750675,134750812
67140,AluSx,SINE/Alu,chrX,134750978,134751147
67141,AluSc8,SINE/Alu,chrX,134755853,134756150
67142,AluY,SINE/Alu,chrX,134756568,134756862
67143,AluSx4,SINE/Alu,chrX,134759157,134759448
67144,AluSg4,SINE/Alu,chrX,134762541,134762874
67145,AluSq,SINE/Alu,chrX,134763539,134763824
67146,AluSc,SINE/Alu,chrX,134765294,134765545
67147,AluSx,SINE/Alu,chrX,134765957,134766249
67148,FLAM_C,SINE/Alu,chrX,134767742,134767851
67149,AluSz6,SINE/Alu,chrX,134768206,134768496
67150,AluSq,SINE/Alu,chrX,134768552,134768860
67151,AluSc,SINE/Alu,chrX,134768911,134769201
67152,AluYc3,SINE/Alu,chrX,134775249,134775541
67153,AluJb,SINE/Alu,chrX,134777247,134777546
67154,AluSp,SINE/Alu,chrX,134777547,134777843
67155,AluSz,SINE/Alu,chrX,134777886,134778193
67156,AluSp,SINE/Alu,chrX,134778223,134778524
67157,AluY,SINE/Alu,chrX,134778819,134779113
67158,AluSz6,SINE/Alu,chrX,134779147,134779448
67159,AluSx,SINE/Alu,chrX,134780294,134780597
67160,AluSx,SINE/Alu,chrX,134783445,134783739
67161,AluSz6,SINE/Alu,chrX,134783789,134784098
67162,AluSq,SINE/Alu,chrX,134784188,134784484
67163,AluJb,SINE/Alu,chrX,134784495,134784761
67164,AluSx1,SINE/Alu,chrX,134785447,134785741
67165,AluSq2,SINE/Alu,chrX,134786234,134786535
67166,AluSc,SINE/Alu,chrX,134786676,134786976
67167,AluSx1,SINE/Alu,chrX,134787097,134787399
67168,AluJo,SINE/Alu,chrX,134787607,134787934
67169,AluSq2,SINE/Alu,chrX,134790538,134790871
67170,AluSx1,SINE/Alu,chrX,134797811,134798120
67171,AluSx1,SINE/Alu,chrX,134799681,134799969
67172,AluSx3,SINE/Alu,chrX,134800011,134800314
67173,AluSx,SINE/Alu,chrX,134800315,134800446
67174,AluSc,SINE/Alu,chrX,134800510,134800801
67175,AluSx,SINE/Alu,chrX,134802084,134802384
67176,AluSp,SINE/Alu,chrX,134805616,134805910
67177,AluSq,SINE/Alu,chrX,134806337,134806637
67178,AluSx1,SINE/Alu,chrX,134808178,134808370
67179,AluY,SINE/Alu,chrX,134808371,134808679
67180,AluSx1,SINE/Alu,chrX,134808680,134808816
67181,AluSc8,SINE/Alu,chrX,134809163,134809464
67182,AluSg,SINE/Alu,chrX,134811398,134811732
67183,AluJr4,SINE/Alu,chrX,134813665,134813725
67184,AluSx,SINE/Alu,chrX,134814416,134814723
67185,AluSz,SINE/Alu,chrX,134815668,134815980
67186,AluSq,SINE/Alu,chrX,134816312,134816621
67187,AluSx,SINE/Alu,chrX,134816893,134817199
67188,AluSx4,SINE/Alu,chrX,134818924,134819233
67189,AluSx,SINE/Alu,chrX,134819605,134819913
67190,AluSz,SINE/Alu,chrX,134820739,134821028
67191,AluSx,SINE/Alu,chrX,134822856,134823157
67192,AluSz,SINE/Alu,chrX,134824518,134824834
67193,AluSx1,SINE/Alu,chrX,134825663,134825973
67194,AluSx1,SINE/Alu,chrX,134826959,134827266
67195,AluSz6,SINE/Alu,chrX,134828079,134828185
67196,AluSz,SINE/Alu,chrX,134828212,134828390
67197,AluSx1,SINE/Alu,chrX,134830326,134830631
67198,AluSz,SINE/Alu,chrX,134831059,134831367
67199,AluSx1,SINE/Alu,chrX,134831996,134832292
67200,AluSx,SINE/Alu,chrX,134832395,134832702
67201,AluSx1,SINE/Alu,chrX,134835050,134835384
67202,AluJr4,SINE/Alu,chrX,134835649,134835820
67203,AluSx1,SINE/Alu,chrX,134835821,134836137
67204,AluJr4,SINE/Alu,chrX,134836138,134836272
67205,AluJr,SINE/Alu,chrX,134836923,134837045
67206,AluSx,SINE/Alu,chrX,134837064,134837362
67207,AluY,SINE/Alu,chrX,134838320,134838602
67208,AluJo,SINE/Alu,chrX,134840964,134841262
67209,AluSx,SINE/Alu,chrX,134841548,134841859
67210,AluSz6,SINE/Alu,chrX,134841866,134842016
67211,AluY,SINE/Alu,chrX,134842329,134842615
67212,AluSq2,SINE/Alu,chrX,134842618,134842910
67213,AluSg,SINE/Alu,chrX,134842921,134843212
67214,AluY,SINE/Alu,chrX,134843559,134843865
67215,AluSx,SINE/Alu,chrX,134843916,134844194
67216,FLAM_C,SINE/Alu,chrX,134845553,134845686
67217,AluSp,SINE/Alu,chrX,134848109,134848404
67218,AluSq2,SINE/Alu,chrX,134848720,134849033
67219,AluSx1,SINE/Alu,chrX,134849863,134850161
67220,AluSz6,SINE/Alu,chrX,134851254,134851551
67221,AluSx,SINE/Alu,chrX,134852193,134852463
67222,AluJb,SINE/Alu,chrX,134853056,134853366
67223,AluSx4,SINE/Alu,chrX,134853608,134853917
67224,AluY,SINE/Alu,chrX,134855153,134855445
67225,AluSx,SINE/Alu,chrX,134856189,134856486
67226,AluSx1,SINE/Alu,chrX,134856729,134857025
67227,AluSz6,SINE/Alu,chrX,134860099,134860386
67228,AluSx4,SINE/Alu,chrX,134860995,134861290
67229,AluYc,SINE/Alu,chrX,134861501,134861693
67230,AluSq2,SINE/Alu,chrX,134862117,134862443
67231,AluSz,SINE/Alu,chrX,134864038,134864324
67232,AluSx,SINE/Alu,chrX,134865105,134865417
67233,AluJb,SINE/Alu,chrX,134866587,134866883
67234,AluSz,SINE/Alu,chrX,134867824,134868133
67235,AluJo,SINE/Alu,chrX,134868134,134868370
67236,AluSp,SINE/Alu,chrX,134869794,134870082
67237,FRAM,SINE/Alu,chrX,134871406,134871568
67238,AluSx1,SINE/Alu,chrX,134874830,134875108
67239,AluSx1,SINE/Alu,chrX,134876638,134876942
67240,AluSq2,SINE/Alu,chrX,134878240,134878532
67241,AluSx1,SINE/Alu,chrX,134880271,134880552
67242,AluSq,SINE/Alu,chrX,134882584,134882892
67243,AluSq2,SINE/Alu,chrX,134882923,134883230
67244,AluSz,SINE/Alu,chrX,134883797,134884091
67245,AluJb,SINE/Alu,chrX,134884706,134885010
67246,AluSz6,SINE/Alu,chrX,134887140,134887305
67247,AluSx1,SINE/Alu,chrX,134889789,134890093
67248,AluSp,SINE/Alu,chrX,134890527,134890833
67249,AluSx4,SINE/Alu,chrX,134892615,134892919
67250,AluJr,SINE/Alu,chrX,134895075,134895342
67251,AluJr,SINE/Alu,chrX,134897297,134897575
67252,AluSq2,SINE/Alu,chrX,134897870,134898178
67253,AluSz,SINE/Alu,chrX,134899647,134899962
67254,FLAM_A,SINE/Alu,chrX,134900737,134900850
67255,AluSx1,SINE/Alu,chrX,134901367,134901660
67256,AluSq,SINE/Alu,chrX,134902124,134902390
67257,AluJb,SINE/Alu,chrX,134902511,134902815
67258,AluSx,SINE/Alu,chrX,134903430,134903741
67259,AluSg,SINE/Alu,chrX,134903759,134904065
67260,AluSx,SINE/Alu,chrX,134904581,134904877
67261,AluY,SINE/Alu,chrX,134905078,134905387
67262,AluSx3,SINE/Alu,chrX,134906175,134906482
67263,AluSx,SINE/Alu,chrX,134906947,134907247
67264,AluSz,SINE/Alu,chrX,134907583,134907808
67265,AluJr,SINE/Alu,chrX,134907809,134908072
67266,AluY,SINE/Alu,chrX,134908986,134909286
67267,AluSx1,SINE/Alu,chrX,134910122,134910417
67268,AluYf1,SINE/Alu,chrX,134911028,134911165
67269,AluSp,SINE/Alu,chrX,134912053,134912346
67270,AluSz6,SINE/Alu,chrX,134912347,134912474
67271,AluJb,SINE/Alu,chrX,134912479,134912643
67272,AluY,SINE/Alu,chrX,134912658,134912952
67273,AluSx,SINE/Alu,chrX,134912957,134913084
67274,AluSz,SINE/Alu,chrX,134913092,134913379
67275,AluSz,SINE/Alu,chrX,134915883,134915974
67276,AluSz6,SINE/Alu,chrX,134915975,134916282
67277,AluYm1,SINE/Alu,chrX,134916397,134916690
67278,AluSx,SINE/Alu,chrX,134917022,134917254
67279,AluSx1,SINE/Alu,chrX,134917606,134917912
67280,AluSx1,SINE/Alu,chrX,134919312,134919598
67281,AluSz6,SINE/Alu,chrX,134919855,134919966
67282,AluSx3,SINE/Alu,chrX,134921238,134921446
67283,AluSg,SINE/Alu,chrX,134921796,134922083
67284,AluSq2,SINE/Alu,chrX,134922781,134923089
67285,AluJr,SINE/Alu,chrX,134923798,134923998
67286,AluSg,SINE/Alu,chrX,134923999,134924304
67287,AluJr,SINE/Alu,chrX,134924305,134924435
67288,AluYf1,SINE/Alu,chrX,134924631,134924905
67289,AluY,SINE/Alu,chrX,134927244,134927540
67290,AluSx3,SINE/Alu,chrX,134929033,134929329
67291,FLAM_C,SINE/Alu,chrX,134930868,134930997
67292,AluSx,SINE/Alu,chrX,134931318,134931603
67293,AluJb,SINE/Alu,chrX,134933233,134933501
67294,AluSz,SINE/Alu,chrX,134933700,134933947
67295,AluSx1,SINE/Alu,chrX,134936075,134936348
67296,AluSx,SINE/Alu,chrX,134937543,134937829
67297,AluSx1,SINE/Alu,chrX,134937855,134938035
67298,AluJo,SINE/Alu,chrX,134938450,134938754
67299,AluSz6,SINE/Alu,chrX,134939857,134940143
67300,AluSx1,SINE/Alu,chrX,134940157,134940461
67301,AluSg,SINE/Alu,chrX,134940472,134940786
67302,AluSx,SINE/Alu,chrX,134941196,134941501
67303,AluJb,SINE/Alu,chrX,134941712,134941841
67304,AluSx3,SINE/Alu,chrX,134941842,134942159
67305,AluJb,SINE/Alu,chrX,134942160,134942358
67306,AluY,SINE/Alu,chrX,134942956,134943253
67307,AluSz,SINE/Alu,chrX,134943495,134943802
67308,AluSx3,SINE/Alu,chrX,134944959,134945032
67309,AluSx3,SINE/Alu,chrX,134945466,134945696
67310,AluJb,SINE/Alu,chrX,134946828,134947095
67311,AluY,SINE/Alu,chrX,134947501,134947810
67312,AluSx1,SINE/Alu,chrX,134948009,134948315
67313,AluJo,SINE/Alu,chrX,134949814,134950107
67314,AluY,SINE/Alu,chrX,134950868,134951170
67315,AluSz6,SINE/Alu,chrX,134952418,134952698
67316,AluSc5,SINE/Alu,chrX,134954424,134954712
67317,AluSx1,SINE/Alu,chrX,134955676,134955966
67318,AluSq2,SINE/Alu,chrX,134956137,134956295
67319,AluSq2,SINE/Alu,chrX,134956328,134956455
67320,AluJr,SINE/Alu,chrX,134956685,134956808
67321,AluSx1,SINE/Alu,chrX,134956826,134957117
67322,AluJo,SINE/Alu,chrX,134957161,134957224
67323,AluJb,SINE/Alu,chrX,134957520,134957791
67324,AluSx1,SINE/Alu,chrX,134958365,134958680
67325,AluSx,SINE/Alu,chrX,134961361,134961652
67326,AluSg,SINE/Alu,chrX,134962459,134962749
67327,AluSx4,SINE/Alu,chrX,134963683,134963977
67328,AluSz,SINE/Alu,chrX,134965589,134965884
67329,AluSp,SINE/Alu,chrX,134965916,134966201
67330,AluSc,SINE/Alu,chrX,134966217,134966385
67331,AluY,SINE/Alu,chrX,134966760,134967068
67332,AluSg4,SINE/Alu,chrX,134967072,134967380
67333,AluSz,SINE/Alu,chrX,134970682,134970833
67334,AluSq,SINE/Alu,chrX,134970834,134971126
67335,AluSz,SINE/Alu,chrX,134971127,134971289
67336,AluSx,SINE/Alu,chrX,134973013,134973307
67337,AluSx1,SINE/Alu,chrX,134974127,134974436
67338,AluY,SINE/Alu,chrX,134976609,134976922
67339,AluSx1,SINE/Alu,chrX,134979650,134979946
67340,AluJr,SINE/Alu,chrX,134986485,134986637
67341,FLAM_C,SINE/Alu,chrX,134986789,134986924
67342,AluY,SINE/Alu,chrX,134987213,134987514
67343,AluSx,SINE/Alu,chrX,134987797,134988081
67344,AluJb,SINE/Alu,chrX,134988230,134988524
67345,FLAM_A,SINE/Alu,chrX,134988604,134988728
67346,AluSx,SINE/Alu,chrX,134989349,134989650
67347,AluSx1,SINE/Alu,chrX,134992690,134992998
67348,AluSz6,SINE/Alu,chrX,134993148,134993446
67349,AluSx,SINE/Alu,chrX,134993880,134994166
67350,AluSx3,SINE/Alu,chrX,134994367,134994703
67351,AluJb,SINE/Alu,chrX,134994938,134995248
67352,AluY,SINE/Alu,chrX,134995295,134995602
67353,AluSx,SINE/Alu,chrX,134998685,134998990
67354,AluSx,SINE/Alu,chrX,135002926,135003220
67355,AluJr,SINE/Alu,chrX,135005908,135006173
67356,AluSx1,SINE/Alu,chrX,135006880,135007179
67357,AluJo,SINE/Alu,chrX,135015985,135016105
67358,AluSc8,SINE/Alu,chrX,135034249,135034553
67359,AluJb,SINE/Alu,chrX,135040836,135041131
67360,AluSx,SINE/Alu,chrX,135046599,135046900
67361,AluJr,SINE/Alu,chrX,135049067,135049372
67362,AluY,SINE/Alu,chrX,135053054,135053326
67363,AluYi6,SINE/Alu,chrX,135053937,135054069
67364,AluSx,SINE/Alu,chrX,135057414,135057703
67365,AluJr4,SINE/Alu,chrX,135071653,135071819
67366,AluSx,SINE/Alu,chrX,135074710,135075013
